item_id,name,category,effect,sprite
671,dna-splicers,gameplay,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/dna-splicers.png
673,permit,gameplay,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/permit.png
674,oval-charm,gameplay,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/oval-charm.png
675,shiny-charm,gameplay,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/shiny-charm.png
676,plasma-card,plot-advancement,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/plasma-card.png
677,grubby-hanky,plot-advancement,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/grubby-hanky.png
678,colress-machine,plot-advancement,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/colress-machine.png
679,dropped-item,plot-advancement,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/dropped-item.png
681,reveal-glass,gameplay,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/reveal-glass.png
682,weakness-policy,held-items,"Held: When the holder is hit by a super effective move, its Attack and Special Attack raise by two stages.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/weakness-policy.png
683,assault-vest,held-items,Raises the holder’s Special Defense to 1.5×.  Prevents the holder from selecting a status move.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/assault-vest.png
684,pixie-plate,plates,Held: Fairy-Type moves from holder do 20% more damage. Changes Arceus’s and Judgment’s type to Fairy.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pixie-plate.png
685,ability-capsule,vitamins,Switches a Pokémon between its two possible (non-Hidden) Abilities.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/ability-capsule.png
686,whipped-dream,evolution,Traded on a Swirlix: Holder evolves into Slurpuff.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/whipped-dream.png
687,sachet,evolution,Traded on a Spritzee: Holder evolves into Aromatisse.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/sachet.png
688,luminous-moss,held-items,"Held: If the holder is hit by a damaging Water move, it consumes this item and raises its Special Defense by one stage.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/luminous-moss.png
689,snowball,held-items,"Held: If the holder is hit by a damaging Ice move, raises its Attack by one stage.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/snowball.png
690,safety-goggles,held-items,Held: Prevents damage from powder moves and the damage from Hail and Sandstorm.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/safety-goggles.png
691,rich-mulch,mulch,Increases the total number of Berries by 2.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/rich-mulch.png
692,surprise-mulch,mulch,Increases the chance of Berry mutation.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/surprise-mulch.png
693,boost-mulch,mulch,Causes soil to dry out in 4 hours.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/boost-mulch.png
694,amaze-mulch,mulch,"Increases the total number of Berries by 2, increases the chance of Berry mutation, and causes soil to dry out in 4 hours.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/amaze-mulch.png
695,gengarite,mega-stones,Held: Allows Gengar to Mega Evolve into Mega Gengar.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/gengarite.png
696,gardevoirite,mega-stones,Held: Allows Gardevoir to Mega Evolve into Mega Gardevoir.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/gardevoirite.png
697,ampharosite,mega-stones,Held: Allows Ampharos to Mega Evolve into Mega Ampharos.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/ampharosite.png
698,venusaurite,mega-stones,Held: Allows Venusaur to Mega Evolve into Mega Venusaur.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/venusaurite.png
699,charizardite-x,mega-stones,Held: Allows Charizard to Mega Evolve into Mega Charizard X.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/charizardite-x.png
700,blastoisinite,mega-stones,Held: Allows Blastoise to Mega Evolve into Mega Blastoise.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/blastoisinite.png
701,mewtwonite-x,mega-stones,Held: Allows Mewtwo to Mega Evolve into Mega Mewtwo X.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/mewtwonite-x.png
702,mewtwonite-y,mega-stones,Held: Allows Mewtwo to Mega Evolve into Mega Mewtwo Y.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/mewtwonite-y.png
703,blazikenite,mega-stones,Held: Allows Blaziken to Mega Evolve into Mega Blaziken.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/blazikenite.png
704,medichamite,mega-stones,Held: Allows Medicham to Mega Evolve into Mega Medicham.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/medichamite.png
705,houndoominite,mega-stones,Held: Allows Houndoom to Mega Evolve into Mega Houndoom.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/houndoominite.png
706,aggronite,mega-stones,Held: Allows Aggron to Mega Evolve into Mega Aggron.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/aggronite.png
707,banettite,mega-stones,Held: Allows Banette to Mega Evolve into Mega Banette.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/banettite.png
708,tyranitarite,mega-stones,Held: Allows Tyranitar to Mega Evolve into Mega Tyranitar.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tyranitarite.png
709,scizorite,mega-stones,Held: Allows Scizor to Mega Evolve into Mega Scizor.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/scizorite.png
710,pinsirite,mega-stones,Held: Allows Pinsir to Mega Evolve into Mega Pinsir.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pinsirite.png
711,aerodactylite,mega-stones,Held: Allows Aerodactyl to Mega Evolve into Mega Aerodactyl.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/aerodactylite.png
712,lucarionite,mega-stones,Held: Allows Lucario to Mega Evolve into Mega Lucario.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/lucarionite.png
713,abomasite,mega-stones,Held: Allows Abomasnow to Mega Evolve into Mega Abomasnow.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/abomasite.png
714,kangaskhanite,mega-stones,Held: Allows Kangaskhan to Mega Evolve into Mega Kangaskhan.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/kangaskhanite.png
715,gyaradosite,mega-stones,Held: Allows Gyarados to Mega Evolve into Mega Gyarados.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/gyaradosite.png
716,absolite,mega-stones,Held: Allows Absol to Mega Evolve into Mega Absol.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/absolite.png
717,charizardite-y,mega-stones,Held: Allows Charizard to Mega Evolve into Mega Charizard Y.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/charizardite-y.png
718,alakazite,mega-stones,Held: Allows Alakazam to Mega Evolve into Mega Alakazam.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/alakazite.png
719,heracronite,mega-stones,Held: Allows Heracross to Mega Evolve into Mega Heracross.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/heracronite.png
720,mawilite,mega-stones,Held: Allows Mawile to Mega Evolve into Mega Mawile.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/mawilite.png
721,manectite,mega-stones,Held: Allows Manectric to Mega Evolve into Mega Manectric.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/manectite.png
722,garchompite,mega-stones,Held: Allows Garchomp to Mega Evolve into Mega Garchomp.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/garchompite.png
723,roseli-berry,type-protection,Held: Consumed when struck by a super-effective Fairy-type attack to halve the damage.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/roseli-berry.png
724,kee-berry,other,"Held: When the holder is hit by a physical move, increases its Defense by one stage.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/kee-berry.png
725,maranga-berry,other,"Held: When the holder is hit by a special move, increases its Special Defense by one stage.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/maranga-berry.png
726,discount-coupon,loot,Can be used at a boutique for a 50% discount.  Consumed once used.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/discount-coupon.png
727,strange-souvenir,loot,Vendor trash.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/strange-souvenir.png
728,lumiose-galette,status-cures,Cures all major status ailments and confusion.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/lumiose-galette.png
729,jaw-fossil,dex-completion,Can be revived into a Tyrunt.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/jaw-fossil.png
730,sail-fossil,dex-completion,Can be revived into an Amaura.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/sail-fossil.png
731,fairy-gem,jewels,"Held: When the holder uses a damaging Fairy move, the move has 1.5× power and this item is consumed.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/fairy-gem.png
732,adventure-rules,gameplay,Contains basic gameplay information.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/adventure-rules.png
733,elevator-key,plot-advancement,Unlocks the elevator in Lysandre Labs.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/elevator-key.png
734,holo-caster,gameplay,Displays cutscene conversations as the plot advances.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/holo-caster.png
735,honor-of-kalos,plot-advancement,"Does nothing, but signifies becoming Champion.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/honor-of-kalos.png
736,intriguing-stone,plot-advancement,"Trade for a Sun Stone in X and Y, or Pidgeotite in Omega Ruby and Alpha Sapphire.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/intriguing-stone.png
737,lens-case,gameplay,Allows the player to change their eye color.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/lens-case.png
738,looker-ticket,plot-advancement,Advances the Looker postgame plot.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/looker-ticket.png
739,mega-ring,gameplay,Allows the player’s Pokémon to Mega Evolve.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/mega-ring.png
740,power-plant-pass,plot-advancement,Permits entry to the Kalos Power Plant.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/power-plant-pass.png
741,profs-letter,plot-advancement,Traded to the player’s mom for the Town Map and a Potion.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/profs-letter.png
742,roller-skates,gameplay,Allows the player to move quickly and off the grid.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/roller-skates.png
743,sprinklotad,gameplay,Waters Berry plants.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/sprinklotad.png
744,tmv-pass,gameplay,Permits access to Kiloude City.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tmv-pass.png
