pokemon_id,name,generation,type_1,type_2,abilities,moves,sprite,evolution_chain,total_stats
363,spheal,3,ice,water,"['thick-fat', 'ice-body', 'oblivious']","['headbutt', 'body-slam', 'double-edge', 'growl', 'water-gun', 'surf', 'ice-beam', 'blizzard', 'aurora-beam', 'strength', 'earthquake', 'fissure', 'toxic', 'mimic', 'double-team', 'defense-curl', 'waterfall', 'rest', 'rock-slide', 'super-fang', 'substitute', 'snore', 'curse', 'powder-snow', 'protect', 'belly-drum', 'mud-slap', 'icy-wind', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'rock-smash', 'whirlpool', 'stockpile', 'spit-up', 'swallow', 'hail', 'facade', 'yawn', 'secret-power', 'dive', 'ice-ball', 'rock-tomb', 'signal-beam', 'sheer-cold', 'water-sport', 'water-pulse', 'brine', 'natural-gift', 'aqua-ring', 'aqua-tail', 'captivate', 'round', 'echoed-voice', 'bulldoze', 'frost-breath', 'confide', 'liquidation', 'steel-roller']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/363.png,spheal|sealeo|walrein,290
364,sealeo,3,ice,water,"['thick-fat', 'ice-body', 'oblivious']","['headbutt', 'body-slam', 'double-edge', 'growl', 'roar', 'water-gun', 'surf', 'ice-beam', 'blizzard', 'aurora-beam', 'strength', 'earthquake', 'toxic', 'mimic', 'double-team', 'defense-curl', 'waterfall', 'rest', 'rock-slide', 'super-fang', 'substitute', 'snore', 'powder-snow', 'protect', 'mud-slap', 'icy-wind', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'rock-smash', 'whirlpool', 'hail', 'facade', 'secret-power', 'dive', 'ice-ball', 'rock-tomb', 'signal-beam', 'sheer-cold', 'icicle-spear', 'water-pulse', 'brine', 'natural-gift', 'aqua-tail', 'captivate', 'round', 'echoed-voice', 'bulldoze', 'frost-breath', 'confide', 'liquidation', 'steel-roller']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/364.png,spheal|sealeo|walrein,410
365,walrein,3,ice,water,"['thick-fat', 'ice-body', 'oblivious']","['swords-dance', 'headbutt', 'body-slam', 'double-edge', 'growl', 'roar', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'aurora-beam', 'hyper-beam', 'strength', 'earthquake', 'toxic', 'mimic', 'double-team', 'defense-curl', 'waterfall', 'rest', 'rock-slide', 'super-fang', 'substitute', 'snore', 'powder-snow', 'protect', 'mud-slap', 'icy-wind', 'endure', 'rollout', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'crunch', 'rock-smash', 'whirlpool', 'hail', 'facade', 'secret-power', 'dive', 'ice-ball', 'rock-tomb', 'signal-beam', 'sheer-cold', 'icicle-spear', 'block', 'water-pulse', 'brine', 'natural-gift', 'aqua-tail', 'giga-impact', 'avalanche', 'ice-fang', 'iron-head', 'captivate', 'heavy-slam', 'round', 'echoed-voice', 'bulldoze', 'frost-breath', 'confide', 'stomping-tantrum', 'liquidation', 'body-press', 'steel-roller']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/365.png,spheal|sealeo|walrein,530
366,clamperl,3,water,,"['shell-armor', 'rattled']","['body-slam', 'double-edge', 'supersonic', 'water-gun', 'surf', 'ice-beam', 'blizzard', 'toxic', 'mimic', 'double-team', 'confuse-ray', 'barrier', 'waterfall', 'clamp', 'rest', 'substitute', 'snore', 'protect', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'whirlpool', 'hail', 'facade', 'refresh', 'secret-power', 'dive', 'mud-sport', 'muddy-water', 'iron-defense', 'water-pulse', 'brine', 'natural-gift', 'aqua-ring', 'captivate', 'round', 'scald', 'shell-smash', 'confide']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/366.png,clamperl|huntail,345
367,huntail,3,water,,"['swift-swim', 'water-veil']","['bind', 'body-slam', 'double-edge', 'bite', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'toxic', 'mimic', 'screech', 'double-team', 'waterfall', 'swift', 'rest', 'super-fang', 'substitute', 'snore', 'protect', 'scary-face', 'feint-attack', 'mud-slap', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'hidden-power', 'rain-dance', 'crunch', 'whirlpool', 'hail', 'facade', 'snatch', 'secret-power', 'dive', 'rock-tomb', 'iron-defense', 'bounce', 'water-pulse', 'brine', 'natural-gift', 'sucker-punch', 'aqua-tail', 'giga-impact', 'ice-fang', 'captivate', 'coil', 'round', 'scald', 'shell-smash', 'confide', 'infestation']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/367.png,clamperl|huntail,485
368,gorebyss,3,water,,"['swift-swim', 'hydration']","['bind', 'body-slam', 'double-edge', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'toxic', 'confusion', 'psychic', 'agility', 'mimic', 'double-team', 'waterfall', 'swift', 'amnesia', 'rest', 'substitute', 'snore', 'protect', 'mud-slap', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'baton-pass', 'hidden-power', 'rain-dance', 'psych-up', 'shadow-ball', 'whirlpool', 'hail', 'facade', 'secret-power', 'dive', 'signal-beam', 'iron-defense', 'bounce', 'water-sport', 'water-pulse', 'brine', 'natural-gift', 'aqua-ring', 'aqua-tail', 'giga-impact', 'captivate', 'coil', 'round', 'scald', 'shell-smash', 'draining-kiss', 'confide', 'infestation']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/368.png,clamperl|huntail,485
369,relicanth,3,water,rock,"['swift-swim', 'rock-head', 'sturdy']","['headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'earthquake', 'toxic', 'mimic', 'double-team', 'harden', 'waterfall', 'skull-bash', 'amnesia', 'rest', 'rock-slide', 'substitute', 'snore', 'flail', 'protect', 'mud-slap', 'icy-wind', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'magnitude', 'hidden-power', 'rain-dance', 'psych-up', 'ancient-power', 'rock-smash', 'whirlpool', 'hail', 'facade', 'yawn', 'secret-power', 'dive', 'mud-sport', 'rock-tomb', 'muddy-water', 'iron-defense', 'bounce', 'mud-shot', 'water-sport', 'calm-mind', 'rock-blast', 'water-pulse', 'brine', 'natural-gift', 'rock-polish', 'aqua-tail', 'earth-power', 'giga-impact', 'zen-headbutt', 'stone-edge', 'captivate', 'stealth-rock', 'head-smash', 'smack-down', 'round', 'scald', 'bulldoze', 'confide', 'stomping-tantrum', 'liquidation', 'body-press', 'scale-shot', 'meteor-beam']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/369.png,relicanth,485
370,luvdisc,3,water,,"['swift-swim', 'hydration']","['tackle', 'take-down', 'double-edge', 'supersonic', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'toxic', 'agility', 'mimic', 'double-team', 'waterfall', 'swift', 'splash', 'rest', 'substitute', 'snore', 'flail', 'protect', 'sweet-kiss', 'icy-wind', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'psych-up', 'whirlpool', 'hail', 'facade', 'wish', 'endeavor', 'secret-power', 'dive', 'mud-sport', 'bounce', 'water-sport', 'water-pulse', 'brine', 'natural-gift', 'lucky-chant', 'aqua-ring', 'captivate', 'aqua-jet', 'soak', 'entrainment', 'round', 'scald', 'heal-pulse', 'heart-stamp', 'draining-kiss', 'confide', 'baby-doll-eyes', 'liquidation', 'tearful-look', 'scale-shot', 'flip-turn', 'tera-blast', 'snowscape']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/370.png,luvdisc,330
371,bagon,3,dragon,,"['rock-head', 'sheer-force']","['cut', 'headbutt', 'body-slam', 'take-down', 'thrash', 'double-edge', 'leer', 'bite', 'roar', 'ember', 'flamethrower', 'hydro-pump', 'strength', 'dragon-rage', 'fire-spin', 'toxic', 'rage', 'mimic', 'double-team', 'defense-curl', 'focus-energy', 'fire-blast', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'scary-face', 'mud-slap', 'outrage', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'dragon-breath', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'crunch', 'rock-smash', 'facade', 'helping-hand', 'brick-break', 'secret-power', 'hyper-voice', 'rock-tomb', 'aerial-ace', 'iron-defense', 'dragon-claw', 'dragon-dance', 'natural-gift', 'dragon-pulse', 'dragon-rush', 'shadow-claw', 'thunder-fang', 'fire-fang', 'zen-headbutt', 'draco-meteor', 'iron-head', 'captivate', 'hone-claws', 'round', 'incinerate', 'dragon-tail', 'confide', 'tera-blast', 'dragon-cheer']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/371.png,bagon|shelgon|salamence,300
372,shelgon,3,dragon,,"['rock-head', 'overcoat']","['cut', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'leer', 'bite', 'roar', 'ember', 'flamethrower', 'hydro-pump', 'strength', 'fire-spin', 'toxic', 'rage', 'mimic', 'double-team', 'defense-curl', 'focus-energy', 'fire-blast', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'scary-face', 'mud-slap', 'outrage', 'endure', 'rollout', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'dragon-breath', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'crunch', 'rock-smash', 'facade', 'helping-hand', 'brick-break', 'secret-power', 'hyper-voice', 'rock-tomb', 'aerial-ace', 'iron-defense', 'dragon-claw', 'dragon-dance', 'natural-gift', 'dragon-pulse', 'shadow-claw', 'thunder-fang', 'fire-fang', 'zen-headbutt', 'draco-meteor', 'iron-head', 'captivate', 'hone-claws', 'round', 'incinerate', 'dragon-tail', 'confide', 'tera-blast', 'dragon-cheer', 'temper-flare']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/372.png,bagon|shelgon|salamence,420
373,salamence,3,dragon,flying,"['intimidate', 'moxie']","['cut', 'fly', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'leer', 'bite', 'roar', 'ember', 'flamethrower', 'hydro-pump', 'hyper-beam', 'strength', 'fire-spin', 'earthquake', 'toxic', 'rage', 'mimic', 'double-team', 'defense-curl', 'focus-energy', 'fire-blast', 'swift', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'scary-face', 'mud-slap', 'outrage', 'endure', 'rollout', 'swagger', 'fury-cutter', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'dragon-breath', 'iron-tail', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'crunch', 'rock-smash', 'heat-wave', 'facade', 'helping-hand', 'brick-break', 'secret-power', 'hyper-voice', 'air-cutter', 'rock-tomb', 'aerial-ace', 'iron-defense', 'dragon-claw', 'dragon-dance', 'roost', 'natural-gift', 'tailwind', 'aqua-tail', 'air-slash', 'dragon-pulse', 'giga-impact', 'shadow-claw', 'thunder-fang', 'fire-fang', 'zen-headbutt', 'defog', 'draco-meteor', 'iron-head', 'stone-edge', 'captivate', 'ominous-wind', 'hone-claws', 'round', 'incinerate', 'bulldoze', 'dragon-tail', 'hurricane', 'confide', 'laser-focus', 'brutal-swing', 'psychic-fangs', 'breaking-swipe', 'dual-wingbeat', 'tera-blast', 'dragon-cheer', 'temper-flare']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/373.png,bagon|shelgon|salamence,600
374,beldum,3,steel,psychic,"['clear-body', 'light-metal']","['headbutt', 'tackle', 'take-down', 'iron-defense', 'zen-headbutt', 'iron-head', 'steel-beam', 'tera-blast']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/374.png,beldum|metang|metagross,300
375,metang,3,steel,psychic,"['clear-body', 'light-metal']","['ice-punch', 'thunder-punch', 'cut', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'hyper-beam', 'strength', 'earthquake', 'toxic', 'confusion', 'psychic', 'agility', 'mimic', 'double-team', 'defense-curl', 'light-screen', 'reflect', 'self-destruct', 'swift', 'flash', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'icy-wind', 'sandstorm', 'endure', 'rollout', 'swagger', 'fury-cutter', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'pursuit', 'metal-claw', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'rock-smash', 'facade', 'focus-punch', 'trick', 'brick-break', 'secret-power', 'meteor-mash', 'rock-tomb', 'cosmic-power', 'signal-beam', 'aerial-ace', 'iron-defense', 'gravity', 'miracle-eye', 'gyro-ball', 'natural-gift', 'magnet-rise', 'rock-polish', 'giga-impact', 'bullet-punch', 'psycho-cut', 'zen-headbutt', 'flash-cannon', 'iron-head', 'stealth-rock', 'grass-knot', 'hone-claws', 'psyshock', 'telekinesis', 'heavy-slam', 'round', 'ally-switch', 'bulldoze', 'confide', 'power-up-punch', 'steel-beam', 'expanding-force', 'steel-roller', 'meteor-beam', 'tera-blast', 'trailblaze', 'hard-press', 'psychic-noise']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/375.png,beldum|metang|metagross,420
376,metagross,3,steel,psychic,"['clear-body', 'light-metal']","['ice-punch', 'thunder-punch', 'cut', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'hyper-beam', 'strength', 'earthquake', 'toxic', 'confusion', 'psychic', 'agility', 'mimic', 'double-team', 'defense-curl', 'light-screen', 'reflect', 'self-destruct', 'swift', 'flash', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'icy-wind', 'sandstorm', 'endure', 'rollout', 'swagger', 'fury-cutter', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'pursuit', 'metal-claw', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'rock-smash', 'facade', 'focus-punch', 'trick', 'brick-break', 'knock-off', 'secret-power', 'meteor-mash', 'rock-tomb', 'cosmic-power', 'signal-beam', 'aerial-ace', 'iron-defense', 'block', 'gravity', 'miracle-eye', 'hammer-arm', 'gyro-ball', 'natural-gift', 'magnet-rise', 'rock-polish', 'giga-impact', 'bullet-punch', 'shadow-claw', 'psycho-cut', 'zen-headbutt', 'flash-cannon', 'iron-head', 'stone-edge', 'stealth-rock', 'grass-knot', 'hone-claws', 'psyshock', 'telekinesis', 'heavy-slam', 'round', 'ally-switch', 'bulldoze', 'confide', 'power-up-punch', 'laser-focus', 'brutal-swing', 'psychic-fangs', 'stomping-tantrum', 'body-press', 'steel-beam', 'expanding-force', 'steel-roller', 'meteor-beam', 'tera-blast', 'trailblaze', 'hard-press', 'psychic-noise']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/376.png,beldum|metang|metagross,600
377,regirock,3,rock,,"['clear-body', 'sturdy']","['mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'stomp', 'mega-kick', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'hyper-beam', 'counter', 'seismic-toss', 'strength', 'thunderbolt', 'thunder-wave', 'thunder', 'rock-throw', 'earthquake', 'dig', 'toxic', 'mimic', 'double-team', 'defense-curl', 'self-destruct', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'zap-cannon', 'lock-on', 'sandstorm', 'endure', 'rollout', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dynamic-punch', 'hidden-power', 'sunny-day', 'psych-up', 'ancient-power', 'rock-smash', 'facade', 'focus-punch', 'superpower', 'brick-break', 'secret-power', 'rock-tomb', 'sand-tomb', 'iron-defense', 'block', 'rock-blast', 'shock-wave', 'gravity', 'hammer-arm', 'natural-gift', 'fling', 'rock-polish', 'power-gem', 'drain-punch', 'focus-blast', 'earth-power', 'giga-impact', 'flash-cannon', 'rock-climb', 'iron-head', 'stone-edge', 'stealth-rock', 'charge-beam', 'smack-down', 'heavy-slam', 'round', 'bulldoze', 'confide', 'power-up-punch', 'stomping-tantrum', 'body-press', 'meteor-beam', 'tera-blast', 'hard-press']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/377.png,regirock,580
378,regice,3,ice,,"['clear-body', 'ice-body']","['mega-punch', 'ice-punch', 'thunder-punch', 'stomp', 'mega-kick', 'headbutt', 'body-slam', 'double-edge', 'ice-beam', 'blizzard', 'hyper-beam', 'counter', 'seismic-toss', 'strength', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'toxic', 'mimic', 'double-team', 'defense-curl', 'self-destruct', 'amnesia', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'zap-cannon', 'icy-wind', 'lock-on', 'endure', 'rollout', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dynamic-punch', 'hidden-power', 'rain-dance', 'psych-up', 'ancient-power', 'rock-smash', 'hail', 'facade', 'focus-punch', 'superpower', 'brick-break', 'secret-power', 'rock-tomb', 'signal-beam', 'icicle-spear', 'block', 'shock-wave', 'gravity', 'hammer-arm', 'natural-gift', 'fling', 'rock-polish', 'focus-blast', 'giga-impact', 'avalanche', 'flash-cannon', 'rock-climb', 'iron-head', 'charge-beam', 'heavy-slam', 'round', 'bulldoze', 'frost-breath', 'confide', 'power-up-punch', 'aurora-veil', 'stomping-tantrum', 'body-press', 'tera-blast', 'ice-spinner', 'snowscape']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/378.png,regice,580
379,registeel,3,steel,,"['clear-body', 'light-metal']","['mega-punch', 'ice-punch', 'thunder-punch', 'stomp', 'mega-kick', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'hyper-beam', 'counter', 'seismic-toss', 'strength', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'toxic', 'mimic', 'double-team', 'defense-curl', 'self-destruct', 'amnesia', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'zap-cannon', 'lock-on', 'sandstorm', 'endure', 'rollout', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dynamic-punch', 'metal-claw', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'ancient-power', 'rock-smash', 'facade', 'focus-punch', 'superpower', 'brick-break', 'secret-power', 'rock-tomb', 'metal-sound', 'sand-tomb', 'aerial-ace', 'iron-defense', 'block', 'shock-wave', 'gravity', 'hammer-arm', 'natural-gift', 'fling', 'magnet-rise', 'rock-polish', 'focus-blast', 'giga-impact', 'shadow-claw', 'flash-cannon', 'rock-climb', 'iron-head', 'stealth-rock', 'charge-beam', 'hone-claws', 'heavy-slam', 'round', 'bulldoze', 'confide', 'power-up-punch', 'stomping-tantrum', 'body-press', 'steel-beam', 'steel-roller', 'meteor-beam', 'tera-blast', 'ice-spinner', 'hard-press']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png,registeel,580
380,latias,3,dragon,psychic,['levitate'],"['cut', 'fly', 'body-slam', 'take-down', 'double-edge', 'roar', 'surf', 'ice-beam', 'hyper-beam', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'toxic', 'confusion', 'psychic', 'agility', 'mimic', 'double-team', 'recover', 'light-screen', 'reflect', 'waterfall', 'swift', 'dream-eater', 'flash', 'psywave', 'rest', 'tri-attack', 'substitute', 'snore', 'protect', 'mud-slap', 'icy-wind', 'outrage', 'sandstorm', 'endure', 'charm', 'swagger', 'fury-cutter', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dragon-breath', 'baton-pass', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'whirlpool', 'facade', 'helping-hand', 'trick', 'role-play', 'wish', 'magic-coat', 'refresh', 'secret-power', 'dive', 'mist-ball', 'weather-ball', 'air-cutter', 'aerial-ace', 'dragon-claw', 'covet', 'water-sport', 'calm-mind', 'dragon-dance', 'shock-wave', 'water-pulse', 'roost', 'healing-wish', 'natural-gift', 'tailwind', 'psycho-shift', 'last-resort', 'sucker-punch', 'aura-sphere', 'air-slash', 'dragon-pulse', 'energy-ball', 'giga-impact', 'shadow-claw', 'psycho-cut', 'zen-headbutt', 'defog', 'draco-meteor', 'captivate', 'grass-knot', 'charge-beam', 'hone-claws', 'guard-split', 'psyshock', 'telekinesis', 'magic-room', 'round', 'stored-power', 'ally-switch', 'heal-pulse', 'reflect-type', 'retaliate', 'bulldoze', 'disarming-voice', 'draining-kiss', 'confide', 'mystical-fire', 'laser-focus', 'liquidation', 'breaking-swipe', 'scale-shot', 'dual-wingbeat', 'tera-blast', 'chilling-water', 'dragon-cheer', 'alluring-voice']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/380.png,latias,600
